1	一网友晒出自己阿根廷朋友预防传染病的“方案”，该方案称阿根廷人因为经常喝马黛茶，使得阿根廷人不容易得传染病。
1	一次性口罩垫，医用垫巾，可以起到防护作用吗？现在口罩单价涨到4元一个依然有人买不到，在朋友圈看到这个垫巾，它可以替代口罩成为最右选择吗？——来自较真用户的提问
1	近日，一条以市政府会议精神为开头的信息在网络上流传，该消息称，温州市从16日居民出行将恢复正常，17日公交也将正常化。
1	近日，一张来自浙江金华市婺城区的婴儿出生证明在网络上流传，图中“证明”显示，新生儿姓名为”戴口罩“。
1	网上流传，2月12日疫情大爆发，上海出来3000多例。
1	天气回暖，从南方飞回北方的鸟经过疫区会带回病毒，感染人类。
1	武汉药学院的丁虹教授在个人微信公众号里，推荐可以使用甘草酸二铵＋维生素C＋芦丁片来治疗新冠肺炎。丁教授认为，新冠患者病情恶化、死亡的最根本原因是“炎症瀑布”。甘草酸及其衍生物与激素有类似的结构，有类似的抗炎作用，能够对抗炎症瀑布。  
1	中国烟民达3亿，其中15岁以上的人群吸烟率为28.1%。对比钟南山团队论文里的统计数据，吸烟患者的比例太低，只有12.6%，大大低于正常应有的比列，说明吸烟者感染率明显低于非烟民！
1	【武汉盘龙城一小区男子把口罩喷酒精戴，坐电梯，遇电梯84消毒，瞬间晕倒死亡】——这是真的吗？来自较真用户@ starry的提问。
1	现在到处都在流传一张“日本冠状病毒防疫指南”的图，最后一项写的是“番梘液”，请问这张图是真的吗？
1	有空看看吧，东部战区总院呼吸科权威专家宋勇的回答………有关十几个问题的回答，是可信还是胡说的？——来自较真用户@黑夜里的莺的提问。
1	野菜不能吃，吃野菜会感染新型冠状病毒。
1	＠所有人：请注意️买一个整理箱，如果家里有，整理腾空出来一个。放在家门口，出门回家以后，把衣服裤子脱下来，反着叠起来，放在整理箱里，把盖子盖好，密封起来，过四个小时，或五个小时，细菌就都死透啦。这个细菌害怕没有空气，等细菌都死透了，再去洗衣服，医院的朋友告诉我的。还有把外出的鞋子用方便袋装起来，系紧，密封起来。这个方法是时下最有效的杀死细菌的办法。
1	我们深吸一口气，然后憋住，如果憋气时间长达50秒以上，那么说明你的肺功能非常强大，这时候不必担心肺部的健康；而如果憋气40秒，说明你的肺部也算是健康；如果连30秒都达不到的话，就应该引起重视了，因为这很可能是肺部出现了异常状况。
1	日本医疗机构中医护人员使用的简易防病毒法。很简单，就是随时保持喉咙湿润。人的喉咙有这样的特性，即便不慎吸入了病毒，但如果喉咙湿润的话，病毒大多会沿食道进入胃部，而不是沿呼吸道进入肺部。由于胃里有胃酸，能有效杀死病毒，因此危险相对较小，而肺就不一样了。那么，如何有效保持喉咙湿润呢？很简单，每15分钟喝一两口。
1	一则上海各类学校的教学安排表流传于网络，表上称，上海市各学校正式开学被推迟到了5月1日，备受家长关注。
1	阴雨天和大雾天开窗透气容易感染新型肺炎，最好避开这些天气，对吗？——来自较真用户@尧提问
1	成熟男性的精液可以抑制新型冠状病毒？——来自较真用户@妄生提问
1	有人称，将消毒卡挂在身上就能预防新型冠状病毒。
1	有传言称，左氟沙星眼药水可以防止新冠病毒从眼部进入。
1	2月初，社交网络流传一则招工信息，称武汉火神山医院急招保洁员，月薪3万-3.5万元人民币。该消息引发网友广泛讨论，湖北某地劳动就业局还将招工信息刊载在官网。
1	近日，一段某小区高楼往下撒钱的视频配以“湖北随州一家人全部感染，元宵节有人从27楼撒钱”的文字在网上流传，引发网友关注。
1	2月7日，某微博账号发布一条博文，主题为“钟南山盛赞吃牛羊肉的蒙古族同胞身体好：疫情期间赴武汉演出无一人发烧感染”，内文大意为：今年1月20日，内蒙古赤峰巴林右旗乌兰牧骑演出队在疫情期间赴武汉演出，演出结束回到家乡被全部隔离，14天的隔离期结束后，35名队员无一人感染。钟南山院士在讲话中提到，全国人民应向蒙古族同胞学习，多食天然的奶制品和绿色牛羊肉，并为蒙古族同胞强大的基因和免疫力点赞。引发网友关注。
1	拔白头发对身体有好处，防治新冠肺炎要着重拔头两侧的白发。
1	2月11日，网络流传两张图片，其中一张图片中，钟南山院士正在送别一支医疗队伍，而另一张图片中，疑似出现钟南山院士的妻子李少芬女士。图片配文：疫情当下，钟南山亲自送女儿“逆行”援鄂。引发广泛关注。
1	雄黄有杀毒效果，能杀死新型冠状病毒。
0	如果买不到75%的乙醇，也可以买99.7%的乙醇，稀释到75%后消毒用。
1	用火烧不着的一次性医用口罩是正品吗?——来自较真用户@红叶提问
1	松茸蘑菇，被称之为菌中之王 是否对现在的新型冠状病毒有预防功能？——来自较真用户@你若不伤^.^岁月无恙提问
0	2月10日，武汉金银潭医院院长张定宇说新冠肺炎是自限性疾病，并表示目前他们医院病人的治愈率比较高。
1	预防气溶胶传播新型冠状病毒需要堵塞地漏？ 网上有说管道极易让气溶胶传播，所以预防气溶胶传播新型冠状病毒需要堵塞地漏。这是真的吗？——来自较真用户@存在提问
1	近日，一张群聊天记录截图在网上和朋友圈被频频转发，该消息称，苏州有一家公司提前开工，导致多名员工确认感染，200多员工统统隔离了。
1	新型冠状病毒不耐高温，用过的口罩放到烤箱里烤30分钟后可以有效杀毒，继续使用。
1	某海外自媒体账号发布一篇名为《因检测费7万美金，印尼决定不检测武汉撤侨的243名公民，印尼至今0确诊》的文章称，印尼当地官员因为检测费用太高而没有对武汉撤侨人员进行检测。
1	《新型冠状病毒感染的肺炎诊疗方案（第五版）》提到了益生菌，吃益生菌能够防治新型冠状病毒肺炎。
1	近日有网友发帖称：当前确诊病例并没有纳入上海新增病例中，原来是这两天统计口径改了，按照病人的户籍来算了，如果病人在上海发病，但不是上海户籍，就不会被纳入上海的新增病例统计中。
1	马来西亚华侨无意中发现的生活偏方、切开生洋葱，吸气几10下、洋葱的刺鼻辣味、可以起到杀菌作用，可以预防新型冠状病毒肺炎。
1	钟南山院士说过新冠肺炎的后遗症比SARS还严重吗？——来自较真用户@ Niein的提问。
1	转清华群的消息：来自武汉抗击疫情第一线的消息，李留树（呼吸肿瘤博士）刚从武汉打来电话给他同学：一、疫情很快就会有效控制，十天左右会显著逆转。二、美国的抗病毒药瑞德西韦用在临床病人身上十分有效，危重病人已经开始好转，中西医支持联合用药，治愈病人完全有信心。三、武汉的疫情完全可以控制，情况已经有明显改善。李留树主任67岁，是原301医院第四中心呼吸肿瘤科主任，他是一个真正会看病的博士后专家。他是做为志愿者自己赴武汉抗疫的，今早他从第一线打来电话告诉了他同学这样的好消息，十分感动。中国加油！武汉加油！李博士加油！致敬逆行者！
1	有没有肺炎，10秒钟自我检测法！ 做个深呼吸就知道了！ 这是医生闵颖发的小窍门。 安静下来，做个深吸气，一口气吸到顶，坚持屏气5-10秒钟，这个过程中，没有因为咳嗽、胸闷、不适而导致这个过程失败，那么，恭喜您，您的肺功能都是好的，基本没有患病之虞。 如果肺部有炎症，它一定会因为炎症的刺激而导致你吸气包括你屏气的过程出现问题。
1	自制口罩，我们要用到材料就是一块新的尿不湿，选用尿不湿来做口罩是因为它的材料和构造跟口罩非常相似，首先我们来看下一次性医用口罩的结构，一次性医用口罩一共有三层，最外面一层是阻水层，可以阻挡空气中的飞沫，中间这层是过滤层，最里面这层是吸水层，可以吸收我们呼出的水气。我们再来看看尿不湿的结构，尿不湿最外面的一层是防漏层，相当于口罩的阻水层，同样也可以阻挡空气中的飞沫尿不湿里边的最表层是一层非常亲肤的材料，戴在脸部会非常的舒适，并且它的中间层是多层的吸水材料，那这些材料组合在一起也可以起到非常好的过滤作用，所以用尿不湿来自制口罩是再适合不过了。
1	北京2月10日晚要各主干道消毒是真的吗——来自较真用户@风的提问。
1	有传言称：2020年2月9、10日两晚广州全城大消杀。
1	网传“济南市定于今晚12点对全市主干道进行大面积消杀、消毒工作”。
1	哈佛八剑客集体回国是真的吗？——来自较真用户@都市女农（Tina）的提问。
1	能否通过防水与否鉴别口罩真假？——来自较真用户@大鱼提问
1	吃猪肉会感染新型冠状病毒——来自较真用户@A张露的提问。
1	请留意这个讯息的关键意思：“有外国人只是经武汉转机，曾去过公厕，仅停留两小时就感染了”，因此有人总结了一点：就是所有机场或高铁站的公厕很大机会是感染源（感染者上吐下泻，封闭空间病毒?密度最高），这证明了为什么许多离开武汉去世界各地的人染病率如此之高！原因就是人人上车前、上机前都会先去公厕。去武汉出差的人绝大部份不会去街市，但回来后很多仍然被感染了，这证明了经由厕所被感染的机会比较高这个观点！请切记机场和车站的公厕都是高危的地方！
1	既然病毒可通过气溶胶传播，在不通风的环境里，例如电梯，是不是可以把二氧化氯放进加湿器里雾化，以降低气溶胶传播病毒的几率呢？
1	有人说，新型冠状病毒就是SARS病毒，这话是专家在一个发布会上说的。
1	使用公共厕所常见的干手机持续吹30秒就能杀死手上的新型冠状病毒。
1	有消息说，新型冠状病毒会通过气溶胶传播。
1	大蒜是防病毒的最好植物。山东兰陵县146万人,目前无一感染,引起了有关专家的重视,据当地政府统计,在武汉打工卖菜的近万农民工回到家乡过春节,至今无发病。分析原因是兰陵是大蒜种植区。
1	全社会都在为新冠病毒忧心忡忡，网上各种异想天开的“抗病毒方案”也层出不穷，比如突然在社交媒体上流传的这样一个说法——钟南山院士说：“至今确诊一万多例，无一素食者。”也就是说感染病毒的都是吃肉的人！做不到不吃肉，但可以做到少吃肉。院士说自己吃全素已经第六个年头了……
1	除了医用口罩，电动口罩也可以预防新型冠状病毒。
1	2月8日，一段“李文亮生前跳舞”的视频在网上传播。与视频一同发布的文字称：“这是李文亮生前的视频，多才多艺，好惋惜永远定格在三十五岁。” 
0	气溶胶多在ICU内因患者用呼吸机等治疗操作而产生，一般的环境下几乎没有。
1	今天，一条关于“北京乘坐公共交通工具都需要用身份证”的消息在网络热传，该消息称：“今天是北京需要身份证乘车的第一天，发现还有好多人不知道这个规定。烦请转告身边需要乘车的家人、朋友，现在乘坐任何公共交通工具都需要用到身份证，出门一定要记得带身份证！”
1	近日成都市民朋友圈流传信息：“现在乘坐任何公共交通工具都需要身份证。”
1	2月7日，有市民反映在社交平台上看到了一则“社区管理公告”。该公告要求每户家庭（居家隔离家庭除外）每2天只可安排1名家庭成员外出购买生活用品，其余人员无特殊原因，一聚（律）不得外出。
1	2月8日，在哈尔滨市民微信朋友圈里有这样的消息：今天是需要身份证乘车的第一天，发现还有好多人不知道这个规定。现在乘坐任何公共交通工具都需要用到身份证，出门一定要带身份证。
1	2月6日，网络开始流传一段视频，视频中飞机客舱的座位上满是一箱箱的抗疫物资，画面中只见搬运着货物的空乘们，却不见乘客身影。 该视频广泛流传的配文为：“是南航墨尔本返航广州的航班，没有旅客，飞机上全是澳洲华人为了及时把物资运回国内，号召大家购票后把无偿捐助的救援物资放在自己的座位上”。
1	今天是南京市需要身份证乘车的第一天，发现还有好多人不知道这个规定， 烦请大家知晓并转告身边需要乘车的家人、朋友，现在乘坐任何公共交通工具都需要用到身份证，出门一定要带身份证！出门一定要带身份证！出门一定要带身份证！
1	网传一则雾炮车正在进行消杀工作的视频，并配文：南京全市主干道今晚12点进行大面积消杀，已经派出了雾炮车在道路上喷射。
1	新型冠状病毒怕热，用过的口罩放到开水里煮可以多次使用
1	酒精能杀死新型冠状病毒，用过的口罩喷酒精消毒后可以反复使用。
1	有传言称，抗生素抗新冠病毒，吃抗生素就可以有效预防和治疗新型冠状病毒。
0	即使是没有症状的患者，也可以传播新型冠状病毒。
1	这个病毒欺骗性很强，会出现治疗时表面抗原转阴，但是病毒RNA并没重组变异的情况。会像乙肝一样，经常出现表面抗原转阴了，但是就是不产生抗体，长期在人体内存在。
1	新型冠状病毒怕热，用吹风机对着吹可以有效消毒反复使用。
1	上海市定于今晚12点对全市主干道进行大面积消杀、消毒工作。因此次消毒药水浓度较大，请各位于今晚10后务必呆在家中，不要随意出入，睡觉时请紧闭门窗。以免给您造成身体不适，请各位务必配合消毒工作。
1	近日，一份“新型冠状病毒肺炎预防凉茶处方”在网上流传，有消息称此处方为钟南山推荐的中药处方，可预防新型冠状病毒感染。
1	近日，一张有关春节假期再次延长的截图在网络上流传，截图称，据国务院办公厅通知延长2020年春节假期至2月20日起正常上班。
1	复方甲酚皂能灭新冠肺炎病毒吗？——来自较真用户@心想事成提问
1	请问，一直买不到酒精，马上要上班了。有个视频介绍说可以把白酒放冰箱冰冻室制作75%的酒精，是真的吗？——来自用户@helen的提问
1	疫情严重，加强防控！ 钟南山院士说：从1月23日封城开始到2月6日（正月十三）为第一个14天。从2月7日（正月十四）开始再过14天，要到2月20日（正月二十七），如果没新增上升，疫情才算是控制了。一个14天不能解决问题，请大家配合，做好第2个14天的防护，很重要！很重要！我们已经挺过第一个14天，再奋战第二个14天。
1	最新研究表明穿山甲是新型冠状病毒的中间宿主。
1	季铵盐类消毒剂苯扎氯铵（洁尔灭）、西曲溴铵能灭活新型冠状病毒。
1	武汉古田四路佳兴园，用酒精全屋消毒后开空调，引起爆炸。这是真的还是假的？——来自较真用户@刘琴的提问
1	二氧化氯稀释后放进加湿器里，每个办公室里放一个，可以有效消毒空气，预防新冠肺炎。
1	中国政府为了遏制新型冠状病毒的疫情，准备杀死2万感染者。
1	重庆某小区建有一个长约5米的消毒通道，业主们检测体温后通过“云雾缭绕”的消毒通道后回家。通道是由一位畜牧科学院的院长提议设立的，主要使用复合过氧乙酸消毒液以及84消毒液来消毒。经过此消毒通道，小区住户可以有效预防新型冠状病毒。
1	瑞德西韦是“杀敌八百自损一千“，会暂缓人体新陈代谢，副作用比化疗严重。
1	武汉闸东山道士发明了一个简便易行且有特效的消毒方式。 根据病毒在50度以上的温度自行消亡这一致命特点，因此我们出门回家后只要用电吹风强档，对口罩和面部手部各吹30秒即可消毒，口罩可反复使用，衣服不用每天洗，也避免了酒精和消毒水的二次污染。
1	易感染者可以在未与患者见面的情况下，因为吸入了悬浮在空气中的病毒感染新冠肺炎。
1	口罩嘴巴处垫一张对折的纸巾，这样可以延迟口罩的使用时间，换纸巾就行，这个办法可以大大降低口罩的用量，而且口罩不会有臭味，建议可以推广，要不口罩供应根本跟不上消耗的速度。（根据防控指挥部发布） 这是真的吗？——来自较真用户@八千里路云和月 提问
1	科学家传出一项已被验证可以有效去除病毒的太空技术，该技术制作门槛低，技术风险为0，老百姓就可以在家动手制作铜甘斯水预防病毒。
1	果蔬沾染新冠病毒是否导致人被感染
1	收快递、外卖会感染新型冠状病毒吗？——来自较真用户@ whale的提问。
1	哈佛医学院为李文亮医生降半旗致哀，悼念这位有勇气说真话的普通人。
1	邮政公司、顺丰、京东三家企业可保留快件派送服务至2月6日24时，2月7日起停止派送业务，停止一切快递、派送车辆运行，恢复时间另行通知。
1	非常时期，自来水中在允许的范围内加大了氯气的注入。大家在用水时，特别是烧开水、煮饭用水要把水装出来，最少静置两小时以上再用。这样会更健康。
1	开窗通风会把屋外的病毒带进家，从而引发新型冠状病毒肺炎。
1	这次疫情从战略上结束了，人类胜利了，中日友好医院270例同情用药，全部生效，17-40小时内病人全部好转90%以上
1	长沙市天心区有一来自耒阳安仁县的卖淫女，于2月3日晨被确诊感染。来长期间接触9人，天心警方正全力追踪...
1	把卫生巾当做口罩来用可以防病毒，也可以把卫生巾贴在口罩外面，只替换卫生巾就好。
1	武汉火神山医院的设计师是日本竹务工务店的高级规划师木间雄二先生。
1	吃槟榔可以防止新型冠状病毒肺炎吗？——来自较真用户@麒麟纹 提问
1	刚才和我在美国做医生的弟弟通电话，他告诉我，预防武肺的方法不仅是戴口罩和洗手消毒，这些都是被动防御。更重要的是要大量饮水：因为人体最易被病毒感染的部位在口眼鼻等处，人体分泌的粘膜液有自身的抗体，可以抗感染，多喝水可促进自身粘膜组织液 的分泌来抵抗病毒，粘膜组织液分泌越多，抵抗能力越强。当你感觉口渴时：已经是粘膜液分泌严重不 足的状态了。所以请大家及时充分地饮水，提高自身免疫力。
0	冠状病毒携带者不知情的情况下抽烟产生的二手烟是否会传染其他吸入的人群？——来自较真用户@L。提问
1	在六枝特区郎岱白坟冲有一母猪开口讲话，猪告诉主人要在天亮之前煮九个鸡蛋吃，这样能预防疫情。
1	2月6日起宁波将管控升级，实行封城，海陆空交通将停运。
1	准妈妈囤纸尿裤，说纸尿裤材料被征用去做口罩，很多纸尿裤厂家已停产，也不让进口了！
1	防溢乳垫贴在非医用一次性口罩上能一定程度过滤病毒？——来自用户@微凉的提问
1	刚收到的： 转发常州红十字会会长的通知 朋友们：特别嘱咐 请所有人都记住： 红糖，生姜，大葱白，大蒜（多放），熬水喝，疫情解除之前，每天喝，感染病毒的概率几乎为零！大家一起分享转发！
1	网络上流传一段视频，称是美国前往中国的医疗队出发前的祷告。
1	近期微博上有短文提到，美国从武汉撤侨，之所以用货机，而不是客机，是因为货机可以给武汉运送医疗物资。美国飞机是在无锡机场先将物资卸下后，再到武汉撤侨的。
1	预防普通肺炎的疫苗能够防止新型冠状病毒感染。
1	近日，多地下发防疫建议称，最新权威研究验证了适量饮酒可预防新型冠状病毒，引发巨大关注。一些酒商也顺水推舟，鼓吹“适量饮酒”作为防控建议是“靠谱”的。
1	一辆车牌号鄂M.13C33的轿车，从湖北仙桃开过来的，新塘卡点测额温38.5比较高跑了，目前己经离开新塘。其他村或社区最好关注下，不要让他进自己管辖的村或社区。看到请转发，有人看到在新塘附近，请大家及时扩散。
1	新风系统究竟是会传播病毒还是能过滤病毒，防止病毒扩散？——来自较真用户@毅鹏提问
1	有人说，只要口罩接水不渗水就能抵抗新型肺炎病毒的传播是真的吗？——来自较真用户@白鬼院的提问。
1	今天有消息在网上和朋友圈流传称，周边部队开始集结，各连锁酒店全部被政府征用，如果10号疫情不好转，解放军进城全面接管， 每天的菜解放军按你家人口按需配给送你家里，封户。
1	请问有网传消息三天后武汉所有超市、药店关门，是否属实？
1	最近网传钟南山院士在机场迎接吉利德公司老总，因为这个公司的抗癌药物瑞德西韦治好了中国武汉去美国的35岁患者。中美已经签订合同购买这个公司抗病毒的瑞德西韦进口协议。
0	望各位周知，很重要！乙醇闪点12.78°C，火灾危险性属于甲类，75%乙醇消毒液闪点大约在22°C，火灾危险性还是属于甲类，因此在使用75%乙醇进行消毒过程中，室内禁止喷洒式消毒方式，应采取擦拭方法进行消毒且在消毒过程中避免撒漏，空气中浓度不等超过3%以防止火灾发生，保持室内通风。室外采取喷洒式消毒方式必须禁止明火，防止局部喷洒浓度过大，遇明火发生燃烧风险。不光明火，如果喷洒浓度达到3%，衣服静电就能爆炸。请不要往身上喷洒酒精，吸烟人群远离酒精，家家都买了酒精不等于家家都会正确使用，使用不当，极易引发高层大火，请大家好千万小心。不要往身上喷酒精！不要往身上喷酒精！屋里也不要怕喷！屋里也不要喷!屋里也不要喷！
1	有证据认为新冠病毒可以通过蚊虫叮咬、苍蝇传播，这是真的吗？
1	最近一段着火的视频，画面打着一行字，说楼上的烟头扔下来，导致楼下在酒精消毒的着火，这个视频是真的吗？——来自较真用户@冷暖自知的提问。
1	2003年的“非典”，香港死亡了299人，其中42人都住在一个叫做淘大花园的小区。在这42人中，有一半的人都住在E座，其余的分布在小区中的其他14栋楼内。调查发现，一个有腹泻症状的病毒携带者，到淘大花园E座探访，因为腹泻使用了洗手间，把有病毒的粪便冲入了马桶。粪便进入污水管，而管道是联通的，因为洗手间地漏所连接的“U”形管密封性不够，病毒就可以通过管道扩散到其他房间。
1	新型冠状病毒核酸在患者的粪便中被检测到，病毒能通过下水道传播感染。
1	最近朋友圈很流行这段提示：“提示警示：请大家嘱咐家人，在消毒防疫时，84消毒液与酒精不可混用！ 混用可能产生氯气，氯气为毒性气体，混用可能会导致中毒！切记！” 小生不才，家中无试纸无法实验，个人认为在自然条件下次氯酸钠和乙醇不会发生反应，从而产生氯气，求化学专家，求辟谣！——来自较真用户@飞的提问。
1	武汉大学中南医院影像科副主任张笑春教授疾呼：别再迷信核酸检测了，强烈推荐CT影像作为目前2019nCoV肺炎（诊断）的主要依据。仅凭一张CT片子可以向张笑春副主任说的替代试剂盒诊断判定新冠病毒感染吗？有什么依据？——来自较真用户@ACRG的提问。
1	转：紧急提醒各位：鞋！鞋！鞋！重要的事情说三遍！​​​钟南山院士今天紧急公开了一项最新医学发现：此次新冠肺炎病人的粪尿和唾液中均检测出大量病毒核酸！粪口传播成为新冠肺炎区别于非典SARS的一个重大特征，新冠肺炎传染性更强大更隐蔽，需要高度警惕！这次我们把接触及可视病人的防护重点放在口罩，护目镜和手套上，但明显防护不够！大家都轻视了一个比口和手更隐蔽和危险危险的部位，那就是你的脚！因为你不知道病毒携带者在哪里吐痰了，呕吐了，大小便了，你以为自己远离人群就没事了，但只要你上过一趟公厕，或者是你脚下踩过病人吐的痰或便溺，你就已经踏上了一颗定时炸弹，你携带病毒的鞋和你一起回家后，一人回家，全家遭殃！ 再次强烈建议：尽量不要外出溜达，出门工作和购物后，进门前，你的鞋一定要严格喷洒消毒水！或把鞋放在门外，并与居室隔离，除了做好个人卫生，家里还需要每天喷洒一次消毒剂。
1	钟南山已经确认：武汉城家有猫咪和狗狗的家庭到目前为止，无一例感染，是因为猫咪和狗狗与人相处的过程中已经为主人的【冠状病毒】抗体加强了，所以可以肯定，家里有猫咪和狗狗的家庭在此次疫中不会被感染，家有猫咪和狗狗的家庭本次疫中百毒不侵的强者！！！世界卫生组织辟谣了，WHO官方回复！！猫狗身上缺少ace2酶，毒株s-蛋白无法结合，猫狗不会成为新冠状病毒的带毒生物！是真的吗？——来自较真用户@守护的提问。
1	不要吃淡水鱼！ 说是：钟南山提醒：很多地方有厕所搭在鱼塘上或者在鱼塘洗便桶的习惯，现在已经确认粪口传播病毒了！请帮忙确认。
1	已经检测出来高温可以杀灭冠状病毒的结果了。让病人发烧到39.6度以上就能痊愈，40度也没关系。 蝙蝠的正常体温就是40度，它可以和很多病毒共处而不受害。 如果对感染者继续采取降温的措施，其实就是在…… 第一，自私；第二，恐慌；第三，继续无知……那么每一次这样的疫情就都是清理人口。 ​​​这个是真的吗？——来自较真用户@ZEF的提问。
1	简单治咳法，蝙蝠最怕高温。请把滚水。就是喝的开水滚开的汽。吸下去。就和吸烟一样。也许能解毒。太烫了。请注意安全——来自较真用户@光照全网友的提问。	
1	有网络传言称天津一车主在自己衣服上喷了含酒精的消毒水，在开车抽烟时引发燃爆。
1	教大家一招，可以用生理盐水清洗鼻子，这样能有效预防新型冠状病毒感染。
1	北京市今天起全市1000个药房网点投放口罩，统一4毛6分一个，10个一包。每天全市投放300万个，每个点3000多个。
1	2月4日，成都市民可通过天府市民云APP线上预约，领取口罩。
1	中国工程院院士，著名呼吸病学专家李兰娟：谈恋爱可以预防新型肺炎。
1	3日开始，网上流传一条“老盛昌罗香店包子铺老板确诊新型冠状病毒，此前天天在卖馒头”的视频和消息。
0	是不是只要把菜做熟病毒就杀死了？要加热多少度多少分钟？——来自较真用户提问
1	2月4日起，福州市民可凭户口本进入e福州APP登记购买，一个户口本限购5个，先从6区开始实行，接下来会推行到4个偏远市；口罩统一由四明大药房进行配送到村镇，各分管部门（区经信局）需提供村镇联系人名单，由村镇联系人负责分发到购买成功的家庭。
1	家里没有医用酒精了，市面上卖的XX士家用消毒液可以喷洒在衣服上消毒吗？还是浸泡消毒？能杀死新冠病毒吗？——来自较真用户@再见孙悟空的提问
0	中央空调会传播病毒，是真的吗？——来自较真用户提问
1	环保酵素能净化下水道、净化空气，家中喷洒环保酵素能杀毒抑菌。
1	泰国Ratchawithi（ราชวิถี)医院破解新冠病毒方法：用抗HIV病毒、抗禽流病毒 2种药物 ！对感染者在48个小时内病情有明显的改善，病毒核实测试转阴，泰国短时间内找到了特效药。
1	这四个插入的片段并不是随机的，插入的部位是精心选择的，插入的部位是冠状病毒S1亚单位的一头一尾，和S1亚单位的交界处，插入完全不影响SPIKE蛋白的整体结构，但是增加了蛋白的可塑性和水溶性。我可以负责任的说，武汉新冠状病毒是个生物工程加工的人工病毒。这是人祸，中国的切诺贝尔事件。
1	美国公共安全卫生部门经特朗普特批，同意将吉利德公司的新冠肺炎抑制药瑞德西韦药物专利豁免，向中国紧急公开药物分子结构至4月27日。也就是同意让中国不经美国专利许可直接仿造此药用于紧急治疗命悬一线的患者！
1	最新国务院通知，所有疫情防控物资生产企业全部归国务院统一管理和调拨，地方各级政府不得截留、调用。即日起，任何平台不得销售口罩等，外面市场也不会流出正规口罩，全部由政府统一调配。
1	2日下午，网上流传的一条消息称：2月3日开始（周一），上海市各医院实名制进院，包括陪同家属，都需要带好身份证或医保卡！友情提醒！不要忘记，否则进不了医院！
1	在室温24℃条件下，新型冠状病毒在痰、尿、便，以及各种物体上，都能存活好几天，在人少或无人的地方，只要感染者曾经在这些地方咳嗽吐痰大小便打喷嚏，那么未来3-14 天内，病毒都可能随风飘起侵入到人体内。
1	印度的科学家通过基因测序，发现“新冠病毒”有其他冠状病毒没有的基因片段，而这些基因片段跟人类免疫缺陷病毒HIV很接近，而这些基因片段从未被发现于任何其他冠状病毒，该研究成果暗示了新型冠状病毒可能诞生于人为设计的基因改造。
1	有网传内容称上海一居民家因喷洒酒精引燃房屋，该消息称：“一家两口人配合的真棒，女烧菜，男打扫家务在喷洒酒精，这就是结果，家里空气中的大量乙醇燃爆了，家里都烧掉了！”
1	2月1日，一架直升飞机冲破封锁线，直达武汉，为一线医护人员送去防护物资。
1	网传乳酸菌素片对新冠状病毒有治疗作用？
0	据深圳市第三人民医院消息，该院肝病研究所研究发现，在某些新型冠状病毒感染的肺炎确诊患者的粪便中，也能检测出病毒核酸，提示粪便中很有可能有活病毒存在。
1	朋友今天在朋友圈实验，戴过的口罩进烤箱，60℃烤30分钟，说这样不破坏口罩的过滤层，又能起到杀灭病毒的作用，这样口罩就能反复使用，请问这种做法靠谱吗？——来自较真用户@蕴璟的提问。
